GeneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,status
MIR892A,0,NaN,NaN,NaN,NaN,NaN,Low
MIR892B,0,NaN,NaN,NaN,NaN,NaN,Low
MIR892C,0,NaN,NaN,NaN,NaN,NaN,Low
MIR9-1,0,NaN,NaN,NaN,NaN,NaN,Low
MIR9-2,0,NaN,NaN,NaN,NaN,NaN,Low
MIR9-3,0,NaN,NaN,NaN,NaN,NaN,Low
MIR9-3HG,7.288751184,0.281074786,0.803871083,0.34965157,0.726600204,NaN,Low
MIR920,0,NaN,NaN,NaN,NaN,NaN,Low
MIR921,0,NaN,NaN,NaN,NaN,NaN,Low
MIR922,0,NaN,NaN,NaN,NaN,NaN,Low
MIR924,0,NaN,NaN,NaN,NaN,NaN,Low
MIR924HG,7.297032999,0.614240591,0.845216509,0.726725738,0.467393983,NaN,Low
MIR92A1,0,NaN,NaN,NaN,NaN,NaN,Low
MIR92A2,0,NaN,NaN,NaN,NaN,NaN,Low
MIR92B,0,NaN,NaN,NaN,NaN,NaN,Low
MIR93,0,NaN,NaN,NaN,NaN,NaN,Low
MIR933,0,NaN,NaN,NaN,NaN,NaN,Low
MIR934,0,NaN,NaN,NaN,NaN,NaN,Low
MIR935,0,NaN,NaN,NaN,NaN,NaN,Low
MIR936,0,NaN,NaN,NaN,NaN,NaN,Low
MIR937,0,NaN,NaN,NaN,NaN,NaN,Low
MIR938,0,NaN,NaN,NaN,NaN,NaN,Low
MIR939,0,NaN,NaN,NaN,NaN,NaN,Low
MIR940,0,NaN,NaN,NaN,NaN,NaN,Low
MIR941-1,0,NaN,NaN,NaN,NaN,NaN,Low
MIR941-2,0,NaN,NaN,NaN,NaN,NaN,Low
MIR941-3,0,NaN,NaN,NaN,NaN,NaN,Low
MIR941-4,0,NaN,NaN,NaN,NaN,NaN,Low
MIR941-5,0,NaN,NaN,NaN,NaN,NaN,Low
MIR942,0,NaN,NaN,NaN,NaN,NaN,Low
MIR943,0,NaN,NaN,NaN,NaN,NaN,Low
MIR944,0,NaN,NaN,NaN,NaN,NaN,Low
MIR95,0,NaN,NaN,NaN,NaN,NaN,Low
MIR9500,0,NaN,NaN,NaN,NaN,NaN,Low
MIR96,0,NaN,NaN,NaN,NaN,NaN,Low
MIR98,0,NaN,NaN,NaN,NaN,NaN,Low
MIR99A,0,NaN,NaN,NaN,NaN,NaN,Low
MIR99AHG,8.376126305,-0.014995953,0.721919308,-0.020772339,0.983427263,NaN,Low
MIR99B,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7A1,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7A2,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7A3,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7B,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7BHG,62.82685884,-0.122274564,0.296184409,-0.412832546,0.679729304,0.873168027,OK
MIRLET7C,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7D,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7E,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7F1,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7F2,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7G,0,NaN,NaN,NaN,NaN,NaN,Low
MIRLET7I,0,NaN,NaN,NaN,NaN,NaN,Low
MIS12,633.2167493,0.372241094,0.165681663,2.246724763,0.024657623,0.33267182,OK
MIS18A,264.6481904,0.18483002,0.171989531,1.074658553,0.282527627,0.628382798,OK
MIS18BP1,880.5574133,0.418946256,0.212228082,1.974037806,0.048377444,0.38924972,OK
MISP,2786.071771,-0.154031218,0.137322325,-1.121676451,0.262000033,0.610765145,OK
MISP3,47.99137189,-0.136787755,0.336963894,-0.405941876,0.684785308,0.875943548,OK
MITD1,339.534125,0.360349876,0.197449342,1.825024445,0.067997341,0.425150515,OK
MITF,550.5323887,0.180440342,0.193450462,0.932747024,0.3509506,0.674836365,OK
MIXL1,0.673458745,2.505232822,2.598737673,0.964019127,0.335036337,NaN,Low
MKI67,6630.654723,-0.170419643,0.121739343,-1.399873201,0.161551293,0.525834545,OK
MKKS,1695.023832,0.382953377,0.139329909,2.748536763,0.005986192,0.220033198,OK
MKLN1,1247.634553,0.397890522,0.190716366,2.086294587,0.036951947,0.357555488,OK
MKLN1-AS,73.60708878,0.289574478,0.289090967,1.001672522,0.316501782,0.652376771,OK
MKNK1,369.2688053,-0.015715599,0.151049606,-0.104042632,0.917135517,0.96879911,OK
MKNK1-AS1,2.790247473,-1.879843084,1.329274175,-1.414187621,0.157306822,NaN,Low
MKNK2,943.0642459,-0.241399494,0.139520958,-1.730202377,0.083594124,0.444898515,OK
MKRN1,1803.937852,0.038521313,0.122372452,0.314787454,0.752923038,0.907553272,OK
MKRN2,534.2893811,0.126568644,0.153187536,0.826233305,0.408671759,0.717679277,OK
MKRN2OS,1.919618505,-1.606904522,1.5785702,-1.017949358,0.308702023,NaN,Low
MKRN3,58.96612938,-0.055357508,0.302965649,-0.182718762,0.855018694,0.947591732,OK
MKRN7P,0,NaN,NaN,NaN,NaN,NaN,Low
MKRN9P,0.605036859,-1.915684113,2.785488218,-0.687737288,0.491618234,NaN,Low
MKS1,260.14699,-0.121936474,0.181225088,-0.672845439,0.501045626,0.774348412,OK
MKX,0,NaN,NaN,NaN,NaN,NaN,Low
MKX-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
MLANA,1.357583462,-0.385514547,1.926423827,-0.200119279,0.841387296,NaN,Low
MLC1,0,NaN,NaN,NaN,NaN,NaN,Low
MLEC,4593.930644,-0.036889468,0.113081442,-0.326220356,0.744257641,0.903622896,OK
MLF1,171.6780488,0.312940824,0.265127663,1.180340145,0.237864957,0.59016676,OK
MLF2,4000.809478,-0.084248479,0.128209283,-0.65711684,0.511105792,0.77945494,OK
MLH1,1408.462034,0.124705864,0.123377709,1.010764944,0.312128945,0.64909034,OK
MLH3,574.3832629,0.155811326,0.154633766,1.007615157,0.31363925,0.650384456,OK
MLIP,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MLIP-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
MLIP-IT1,0,NaN,NaN,NaN,NaN,NaN,Low
MLKL,517.168107,0.133036352,0.144134871,0.922999068,0.356007691,0.678116873,OK
MLLT1,903.4064772,-0.257514869,0.143799369,-1.790792755,0.073326558,0.429203243,OK
MLLT10,728.9914758,-0.069473729,0.143503725,-0.48412492,0.628297217,0.847566222,OK
MLLT10P1,4.953271149,0.773312916,1.012178192,0.764008671,0.444862075,NaN,Low
MLLT11,1075.908043,0.23744942,0.159615291,1.487635797,0.136846968,0.501774244,OK
MLLT3,547.2094609,0.391940506,0.157823688,2.483407341,0.013013218,0.291864838,OK
MLLT6,2184.731788,-0.234451562,0.134156472,-1.747597841,0.080533689,0.439187358,OK
MLN,0,NaN,NaN,NaN,NaN,NaN,Low
MLNR,5.952802784,-0.86618906,0.900404579,-0.961999839,0.336049685,NaN,Low
MLPH,5270.334171,-0.241712159,0.1284785,-1.881343258,0.05992524,0.409549307,OK
MLST8,792.3965597,-0.258711129,0.15286223,-1.692446389,0.090560894,0.451527171,OK
MLX,1053.615005,0.01290069,0.121682848,0.106018967,0.915567304,0.968043901,OK
MLXIP,1543.752718,-0.356592896,0.144468786,-2.468304088,0.013575494,0.296180731,OK
MLXIPL,58.65550731,0.498754845,0.295363115,1.688615877,0.091293066,0.452938703,OK
MLYCD,242.6215161,-0.260533938,0.196681869,-1.324646441,0.185288445,0.547626451,OK
MMAA,32.02856081,0.074187054,0.398349262,0.186236204,0.852259534,0.946223094,OK
MMAB,958.8161612,-0.069864044,0.129953618,-0.537607534,0.590848028,0.827090407,OK
MMACHC,54.51509168,0.261606639,0.323108087,0.809656736,0.41813749,0.724331822,OK
MMADHC,1409.1351,0.355960571,0.183690269,1.937830307,0.052643929,0.39840849,OK
MMD,876.0509698,0.718316246,0.190277627,3.775095668,0.000159946,0.020764894,OK
MMD2,0,NaN,NaN,NaN,NaN,NaN,Low
MME,0,NaN,NaN,NaN,NaN,NaN,Low
MMEL1,2.54910659,-0.97779378,1.432834337,-0.682419283,0.494973866,NaN,Low
MMGT1,436.317504,0.362637112,0.41268365,0.878729049,0.379548204,0.69488559,OK
MMP1,4.61607418,0.738202824,0.980526434,0.752863766,0.451531784,NaN,Low
MMP10,10.42547736,1.208686001,0.679223984,1.77951019,0.075156156,NaN,Low
MMP11,3.382759129,1.022897164,1.20780934,0.846902843,0.397049278,NaN,Low
MMP12,0.127128243,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MMP13,0,NaN,NaN,NaN,NaN,NaN,Low
MMP14,51.77393008,-0.243660216,0.35515509,-0.686067081,0.492670808,0.770380426,OK
MMP15,621.261788,-0.1159125,0.161970174,-0.715641017,0.47421304,0.759281865,OK
MMP16,0,NaN,NaN,NaN,NaN,NaN,Low
MMP17,181.0461156,0.301035868,0.20719257,1.452927912,0.14624377,0.509543298,OK
MMP19,1.967741806,-2.459942709,1.84626752,-1.332386928,0.182733075,NaN,Low
MMP2,108.2367489,0.048819161,0.233598464,0.208987509,0.83445799,0.938289208,OK
MMP2-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
MMP20,0,NaN,NaN,NaN,NaN,NaN,Low
MMP21,0.813473104,-0.22200759,2.362229025,-0.093982246,0.92512326,NaN,Low
MMP23A,0.803439693,2.737305605,2.682297152,1.020507964,0.307487614,NaN,Low
MMP23B,4.054607916,-3.033822312,1.292363188,-2.34749979,0.018899884,NaN,Low
MMP24,1664.32776,-0.143676806,0.143758709,-0.999430272,0.317586301,0.652525992,OK
MMP24-AS1-EDEM2,11.5994088,0.018787006,0.655399499,0.028664968,0.977131796,NaN,Low
MMP24OS,564.4176397,-0.249494122,0.161813818,-1.541859185,0.123107816,0.486358041,OK
MMP25,11.36553269,-0.294765895,0.676461039,-0.435747039,0.663020273,NaN,Low
MMP25-AS1,37.47151399,-0.372416489,0.374982616,-0.993156679,0.320633606,0.653752571,OK
MMP26,0,NaN,NaN,NaN,NaN,NaN,Low
MMP27,0,NaN,NaN,NaN,NaN,NaN,Low
MMP28,57.91074999,-0.393568333,0.291759109,-1.348949597,0.177353156,0.541347351,OK
MMP3,0.610486463,1.154667161,2.747289625,0.420293205,0.674271273,NaN,Low
MMP7,1056.857057,0.193505944,0.150043991,1.289661402,0.197168247,0.557518853,OK
MMP8,0,NaN,NaN,NaN,NaN,NaN,Low
MMP9,3.663138532,-0.943659912,1.088064187,-0.867283312,0.385786798,NaN,Low
MMRN1,0,NaN,NaN,NaN,NaN,NaN,Low
MMRN2,1.110593514,0.406717106,2.247552512,0.180960001,0.856398972,NaN,Low
MMS19,1668.524007,-0.171165769,0.129346214,-1.323314872,0.185730688,0.547849758,OK
MMS22L,300.7289353,0.183963801,0.245222786,0.750190486,0.453139988,0.745697174,OK
MN1,186.1709479,-0.032709155,0.209190485,-0.156360627,0.875748771,0.955010685,OK
MNAT1,460.2709934,0.428670727,0.171797373,2.495211188,0.012588218,0.287109816,OK
MND1,195.60647,0.451529496,0.205782941,2.194202755,0.028220837,0.342965902,OK
MNDA,0,NaN,NaN,NaN,NaN,NaN,Low
MNS1,150.5974474,0.698299207,0.223834704,3.119709295,0.001810296,0.127696218,OK
MNT,513.6276032,-0.337449062,0.150711884,-2.239034202,0.025153691,0.334441367,OK
MNX1,217.9329804,-0.243027725,0.180859265,-1.343739427,0.179032663,0.542138428,OK
MNX1-AS1,83.39178728,-0.039310085,0.259187993,-0.151666304,0.879450135,0.955852429,OK
MNX1-AS2,1.072303712,0.630649527,2.011998835,0.31344428,0.753943147,NaN,Low
MOAP1,376.2486527,-0.126072305,0.153199379,-0.822929604,0.410548026,0.718184615,OK
MOB1A,2535.433182,0.332160395,0.174144323,1.907385724,0.056470657,0.405323544,OK
MOB1B,173.4579943,0.677573981,0.624776822,1.084505629,0.278140673,0.623921695,OK
MOB2,463.0710704,-0.230129247,0.156297861,-1.472376176,0.140919323,0.505662782,OK
MOB3A,370.5701808,-0.202641823,0.167770208,-1.20785344,0.227103641,0.580944941,OK
MOB3B,158.9234231,0.044044543,0.206410181,0.213383578,0.831027788,0.937333249,OK
MOB3C,141.532446,0.135348141,0.217066667,0.623532591,0.532934592,0.793518361,OK
MOB4,694.6808217,0.510708994,0.213906767,2.387530794,0.016961982,0.314460219,OK
MOBP,0.130373766,-1.622020315,4.07370695,-0.398168139,0.69050625,NaN,Low
MOCOS,228.5074058,-0.061160793,0.177275857,-0.345003512,0.73009173,0.896255078,OK
MOCS1,98.02093456,-0.355183325,0.251037431,-1.414862012,0.157108958,0.521764948,OK
MOCS2,543.7002675,0.222037473,0.19055817,1.16519524,0.243939972,0.596052287,OK
MOCS3,257.884875,0.017337509,0.170319282,0.101794167,0.918920056,0.969904146,OK
MOG,0.311437026,-1.756440669,4.069089191,-0.431654502,0.66599254,NaN,Low
MOGAT1,0.359641572,-1.161755379,3.641549695,-0.319027743,0.749705476,NaN,Low
MOGAT2,0,NaN,NaN,NaN,NaN,NaN,Low
MOGAT3,0.465358341,0.531470779,3.30883107,0.160621914,0.872391194,NaN,Low
MOGS,1399.76491,-0.196517496,0.145182728,-1.3535873,0.175868081,0.540344855,OK
MOK,167.0736122,-0.302475046,0.202727731,-1.492026003,0.135692329,0.500797742,OK
MON1A,105.9448514,-0.225303993,0.257771169,-0.874046518,0.382092921,0.69721669,OK
MON1B,1018.277882,-0.257625029,0.154044235,-1.672409408,0.094443618,0.454450479,OK
MON2,814.8163259,0.235476138,0.177950796,1.323265438,0.185747121,0.547849758,OK
MORC1,0,NaN,NaN,NaN,NaN,NaN,Low
MORC1-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
MORC2,680.910932,0.02342327,0.144637966,0.161944136,0.871349846,0.953351829,OK
MORC2-AS1,1.247738982,-1.682849088,2.300918374,-0.731381481,0.464546174,NaN,Low
MORC3,295.7235188,0.571314054,0.206434422,2.767532897,0.005648234,0.217452874,OK
MORC4,5391.355976,0.297891936,0.114715456,2.596789891,0.009409946,0.259325934,OK
MORF4L1,6335.45846,0.324279912,0.151985792,2.133619905,0.032873907,0.349733117,OK
MORF4L2,5047.818074,0.219971147,0.148065429,1.485634752,0.137375758,0.502736571,OK
MORF4L2-AS1,7.513916635,0.149002185,0.787157759,0.189291389,0.849864444,NaN,Low
MORN1,101.2041592,-0.260930514,0.260839756,-1.000347943,0.317142153,0.652525992,OK
MORN2,284.1916722,0.276639926,0.190922735,1.448962721,0.147347994,0.511211923,OK
MORN3,4.870909753,0.01789863,1.019078614,0.017563542,0.985987041,NaN,Low
MORN4,184.6476467,-0.008616962,0.188537056,-0.045704341,0.963545904,0.986094198,OK
MORN5,0.231511275,1.023148042,4.048866422,0.252699876,0.800500144,NaN,Low
MOS,0,NaN,NaN,NaN,NaN,NaN,Low
MOSMO,136.0528513,0.333717669,0.25012068,1.33422662,0.182129598,0.5450562,OK
MOSPD1,300.4621361,0.330397993,0.226276898,1.460149028,0.144249121,0.508262658,OK
MOSPD2,389.1028183,0.301733081,0.202137739,1.492710277,0.135513042,0.500410841,OK
MOSPD3,202.8093661,-0.151313228,0.185901858,-0.813941454,0.415678491,0.721909297,OK
MOV10,827.9530489,-0.002392809,0.148171168,-0.016148952,0.98711556,0.994398976,OK
MOV10L1,0.16747037,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MOXD1,61.89347736,0.20866497,0.306942473,0.679817844,0.496619807,0.772606628,OK
MOXD2P,0,NaN,NaN,NaN,NaN,NaN,Low
MPC1,43.85779335,-0.280615823,0.351102482,-0.799241921,0.424150148,0.728904332,OK
MPC1L,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MPC2,1194.308492,-0.006273909,0.134796236,-0.046543654,0.962876941,0.985812347,OK
MPDU1,1644.332518,-0.218059945,0.124775678,-1.747615789,0.08053058,0.439187358,OK
MPDZ,833.3293893,0.06736268,0.157861898,0.426719054,0.669583971,0.868350442,OK
MPEG1,0.16747037,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MPG,949.0919128,-0.162252149,0.142972883,-1.134845608,0.256440013,0.606120905,OK
MPHOSPH10,964.7120795,0.437895658,0.181989041,2.406164986,0.016120982,0.311610282,OK
MPHOSPH6,354.9848372,0.377285637,0.188168095,2.005045738,0.044958158,0.377988554,OK
MPHOSPH8,646.5762867,0.194760413,0.147496076,1.320444708,0.186686585,0.548246594,OK
MPHOSPH9,547.957352,0.415690493,0.173258432,2.39925115,0.016428642,0.31265826,OK
MPI,797.9131946,0.004017176,0.147048761,0.027318665,0.97820557,0.991386185,OK
MPIG6B,1.269344425,-2.896654971,2.215406524,-1.307504938,0.191041279,NaN,Low
MPL,2.083039178,0.441870783,1.66027186,0.266143632,0.790128593,NaN,Low
MPLKIP,420.0718144,-0.038830716,0.145183213,-0.267460099,0.789114932,0.922928416,OK
MPND,121.0505469,-0.069140897,0.22474618,-0.307639922,0.758356339,0.910457419,OK
MPO,0,NaN,NaN,NaN,NaN,NaN,Low
MPP1,149.114065,-0.109115812,0.211752436,-0.515298971,0.606344118,0.83575669,OK
MPP2,212.9758281,-0.073481951,0.19641187,-0.37412174,0.708313745,0.886140721,OK
MPP3,298.1909185,-0.019617159,0.163223422,-0.12018593,0.904335863,0.963987687,OK
MPP4,0.208766064,0.923849655,4.054933765,0.227833476,0.819775701,NaN,Low
MPP5,689.0348849,0.1364366,0.177155602,0.770151202,0.441210207,0.7388468,OK
MPP6,283.4911766,0.216073175,0.193329796,1.117640321,0.26372064,0.61150619,OK
MPP7,1.386394817,-0.418544421,1.881035649,-0.222507437,0.823918885,NaN,Low
MPPE1,252.9697137,-0.162465359,0.172927528,-0.939499691,0.347474251,0.67338284,OK
MPPED1,0.237531992,-1.756440669,4.069089191,-0.431654502,0.66599254,NaN,Low
MPPED2,0,NaN,NaN,NaN,NaN,NaN,Low
MPRIP,8023.632959,-0.110988991,0.120319513,-0.922452135,0.356292786,0.678116873,OK
MPST,1366.432481,-0.219050482,0.156295224,-1.401517441,0.161059396,0.525687458,OK
MPV17,616.3150609,-0.213282663,0.138219614,-1.543070897,0.122813575,0.485969367,OK
MPV17L,75.27161492,0.014412192,0.278379009,0.051771834,0.958710499,0.984374562,OK
MPV17L2,212.6314018,-0.240959863,0.194216733,-1.240675095,0.214725798,0.571407174,OK
MPZ,5.126677047,-0.12985623,0.947610574,-0.137035438,0.891002784,NaN,Low
MPZL1,3236.803132,0.063921159,0.115252029,0.554620683,0.579154139,0.820578845,OK
MPZL2,0,NaN,NaN,NaN,NaN,NaN,Low
MPZL3,10.55370861,0.136820579,0.701770148,0.194964946,0.84542039,NaN,Low
MR1,171.9558003,0.131379922,0.211721391,0.620532114,0.534907518,0.794569662,OK
MRAP,0,NaN,NaN,NaN,NaN,NaN,Low
MRAP2,84.71257775,-0.130410375,0.304170702,-0.428740752,0.6681119,0.867742359,OK
MRAS,209.5788361,0.09532348,0.187110371,0.509450541,0.610436458,0.837870946,OK
MRC1,0,NaN,NaN,NaN,NaN,NaN,Low
MRC2,2779.77351,-0.073965541,0.130653595,-0.566119444,0.571312587,0.814263982,OK
MRE11,613.0465009,0.372960516,0.173758342,2.146432295,0.031838505,0.348578539,OK
MREG,206.1248238,0.193235226,0.18341796,1.053524013,0.292100895,0.636265853,OK
MRFAP1,4172.662657,0.040951821,0.108575168,0.377174832,0.706043683,0.885416239,OK
MRFAP1L1,736.911965,0.178621633,0.140981,1.266990827,0.20515857,0.564704564,OK
MRGBP,648.5813765,-0.029364089,0.140471754,-0.209039096,0.834417719,0.938289208,OK
MRGPRD,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MRGPRE,0,NaN,NaN,NaN,NaN,NaN,Low
MRGPRF,0.919699945,-2.533628881,2.456420386,-1.031431304,0.302338608,NaN,Low
MRGPRF-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
MRGPRG,0,NaN,NaN,NaN,NaN,NaN,Low
MRGPRG-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
MRGPRX1,0,NaN,NaN,NaN,NaN,NaN,Low
MRGPRX2,0,NaN,NaN,NaN,NaN,NaN,Low
MRGPRX3,1.146044558,-1.611758788,2.122067533,-0.759522854,0.447539848,NaN,Low
MRGPRX4,0,NaN,NaN,NaN,NaN,NaN,Low
MRI1,387.3772571,-0.072851663,0.156073768,-0.466777116,0.64065935,0.853251457,OK
MRLN,0,NaN,NaN,NaN,NaN,NaN,Low
MRM1,399.1673589,-0.180420078,0.180679574,-0.998563775,0.318006056,0.652525992,OK
MRM2,769.1306331,0.091514967,0.140132412,0.65306067,0.513717166,0.781455961,OK
MRM3,583.3693796,-0.077087046,0.144312968,-0.534165761,0.593226855,0.829007433,OK
MRNIP,89.47032244,0.214007244,0.256404281,0.834647701,0.403916096,0.713429302,OK
MRO,0.93545813,-0.530935191,2.390285475,-0.222122084,0.824218847,NaN,Low
MROH1,419.1464796,-0.202914123,0.167893095,-1.208591233,0.226819926,0.580870842,OK
MROH2A,6.259439023,-0.174308733,0.864137567,-0.201714102,0.840140238,NaN,Low
MROH2B,0,NaN,NaN,NaN,NaN,NaN,Low
MROH3P,2.598711148,0.585619939,1.32360738,0.442442335,0.65816915,NaN,Low
MROH5,0,NaN,NaN,NaN,NaN,NaN,Low
MROH6,184.8085208,-0.286116222,0.20720979,-1.380804555,0.167339063,0.530875089,OK
MROH7,0.127128243,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
MROH7-TTC4,0.401600443,1.762757135,3.170082668,0.556060305,0.57816963,NaN,Low
MROH8,31.66357717,-0.058706579,0.395422317,-0.148465518,0.881975397,0.956794563,OK
MROH9,0,NaN,NaN,NaN,NaN,NaN,Low
MRPL1,283.3205457,0.413658679,0.230318119,1.796031861,0.07248945,0.428878271,OK
MRPL10,1210.765412,-0.082282102,0.126504881,-0.650426306,0.515416889,0.7825232,OK
MRPL11,1255.885208,-0.013204731,0.121522818,-0.108660504,0.913471769,0.967419176,OK
MRPL12,2418.561905,-0.159873446,0.129905986,-1.230685746,0.218440421,0.574204935,OK
MRPL13,843.5036226,0.36129273,0.164459092,2.196854702,0.028030825,0.342965902,OK
MRPL14,827.7795816,-0.044955749,0.133726401,-0.336177069,0.736737344,0.900274869,OK
MRPL15,1201.418875,0.157590518,0.134987295,1.167447043,0.243029882,0.595073529,OK
MRPL16,720.1365568,0.117780204,0.131773274,0.8938095,0.371423826,0.689120642,OK
MRPL17,1878.051461,0.143238081,0.114390204,1.252188346,0.210501242,0.568180285,OK
MRPL18,1191.25009,-0.003116361,0.119880972,-0.025995462,0.979260958,0.991570002,OK
MRPL19,1393.356407,0.35852398,0.167324147,2.142691217,0.032137901,0.348578539,OK
MRPL2,347.4100441,-0.101504576,0.162737038,-0.623733705,0.532802484,0.793518361,OK
MRPL20,1065.706979,0.043713015,0.123490393,0.353979074,0.723354566,0.893462989,OK
MRPL21,818.2084613,-0.086387219,0.132279663,-0.653065006,0.513714371,0.781455961,OK
MRPL22,540.3945609,0.286573304,0.157307018,1.821745195,0.068493657,0.425670496,OK
MRPL23,1115.456864,-0.14208503,0.14235243,-0.998121561,0.318220416,0.652525992,OK
MRPL23-AS1,7.014626217,-0.745804404,0.887129104,-0.840694326,0.4005192,NaN,Low
MRPL24,1321.598684,-0.032397525,0.128254445,-0.252603525,0.800574606,0.92828388,OK
MRPL27,981.5824917,-0.105525186,0.138516133,-0.761825962,0.446163883,0.742215207,OK
MRPL28,1585.272443,-0.147358467,0.144056131,-1.022923953,0.306343803,0.644297053,OK
MRPL3,1525.694773,0.299005037,0.151825255,1.969402507,0.048906888,0.389780547,OK
MRPL30,958.1306085,0.191619837,0.157703364,1.215064992,0.224341304,0.578991946,OK
MRPL32,825.3072368,0.192136893,0.127217677,1.510300285,0.130966819,0.494625537,OK
MRPL33,1731.39571,0.33135558,0.125734603,2.635357108,0.008404881,0.24980231,OK
MRPL34,620.980359,-0.174657774,0.138617018,-1.260002395,0.207668498,0.567027464,OK
MRPL35,1052.125253,0.064642484,0.147179189,0.439209403,0.660509812,0.863885155,OK
MRPL36,587.0214292,0.01464191,0.135346183,0.108181184,0.91385197,0.967419176,OK
MRPL37,1240.529702,-0.196118918,0.120050278,-1.633639849,0.102334495,0.463223697,OK
MRPL38,1137.377573,-0.147198671,0.145223408,-1.013601546,0.31077292,0.647812361,OK
MRPL39,397.2303651,0.353125071,0.196736419,1.794914596,0.072667308,0.428878271,OK
MRPL4,950.4479656,-0.120195421,0.153047651,-0.785346395,0.432250501,0.733473553,OK
MRPL40,618.3291154,0.099134091,0.136430569,0.726626676,0.467454682,0.754645801,OK
MRPL41,1156.336588,-0.206757789,0.138386519,-1.494060187,0.135159889,0.499683173,OK
MRPL42,473.9462945,0.506425269,0.208398982,2.430075535,0.015095676,0.305822231,OK
MRPL42P5,0.877130538,-1.143130105,2.655096749,-0.430541789,0.666801575,NaN,Low
MRPL43,939.0776413,-0.040333917,0.133232375,-0.302733604,0.762092886,0.9120697,OK
MRPL44,711.0482828,0.209948315,0.137768821,1.523917482,0.127529326,0.490274595,OK
MRPL45,1327.526528,0.086094855,0.131644659,0.653994284,0.513115488,0.781065672,OK
MRPL45P2,45.85344261,0.195341348,0.359771227,0.542959897,0.587157414,0.825043864,OK
MRPL46,647.0894816,0.025933849,0.13804308,0.187867792,0.850980291,0.946015549,OK
MRPL47,433.1124443,0.385197579,0.180862081,2.129786281,0.033189262,0.351078951,OK
MRPL48,465.4395337,0.1223969,0.15996622,0.765142165,0.444186894,0.741442815,OK
MRPL49,1336.065049,-0.082268646,0.131940345,-0.623529109,0.53293688,0.793518361,OK
MRPL50,670.3129759,0.452286213,0.191808598,2.358008029,0.018373296,0.316870561,OK
MRPL51,2235.456069,-0.063953006,0.126186909,-0.506811737,0.61228692,0.838809588,OK
MRPL52,998.249514,-0.115745249,0.129555352,-0.893403842,0.371640946,0.689120642,OK
MRPL53,1025.903998,0.062737303,0.124250056,0.504927766,0.613609571,0.838809588,OK
MRPL54,340.783988,-0.359473758,0.165174451,-2.176327849,0.029530755,0.346280528,OK
MRPL55,497.8215731,-0.107455297,0.146451163,-0.73372785,0.463114621,0.75220574,OK
MRPL57,862.1393019,-0.037384498,0.124935686,-0.299229939,0.764764607,0.91329679,OK
MRPL58,766.6132945,0.105988256,0.130700849,0.81092247,0.417410195,0.723532264,OK
MRPL9,925.5386609,-0.067543609,0.127526475,-0.529643819,0.596358907,0.830310945,OK
MRPS10,478.9121405,0.367576447,0.168211526,2.185203693,0.028873915,0.345421333,OK
MRPS11,1491.232588,-0.125791579,0.126120281,-0.997393742,0.318573428,0.652525992,OK
MRPS12,2499.83331,-0.155713551,0.126453711,-1.231387752,0.218177876,0.573965913,OK
MRPS14,409.8539869,0.00492621,0.157085143,0.031360125,0.974982341,0.989982558,OK
MRPS15,1021.854962,-0.029163884,0.125853194,-0.231729394,0.816748199,0.932785132,OK
MRPS16,2196.648865,0.009854074,0.122046873,0.08074008,0.935648662,0.974638794,OK
MRPS17,418.8909006,0.095021237,0.155668979,0.610405727,0.541593075,0.798575558,OK
MRPS18A,467.613374,-0.133143284,0.150053714,-0.887304155,0.374915169,0.692231059,OK
MRPS18B,887.1848811,-0.085920602,0.131029802,-0.655733281,0.511995751,0.780200376,OK
MRPS18C,332.8094728,0.344008278,0.210640913,1.633150339,0.102437382,0.463433281,OK
MRPS2,1310.376013,-0.135367418,0.141676835,-0.955466133,0.339342024,0.667987611,OK
MRPS21,1408.286678,-0.016464334,0.130849601,-0.125826398,0.899869345,0.96341423,OK
MRPS22,460.1702367,0.242563742,0.153818699,1.576945741,0.11480801,0.475653151,OK
